枔;xun;2;xún
枕;zhen;3;zhěn
枖;yao;1;yāo
林;lin;2;lín
枘;rui;4;rùi
枙;e;3;ě
枚;mei;2;méi
枛;zhao;4;zhào
果;guo;3;gǔo
枝;zhi;1;zhī
枞;cong;1;cōng
枟;yun;4;yùn
枡;dou;3;dǒu
枢;shu;1;shū
枣;zao;3;zǎo
枥;li;4;lì
枧;jian;4;jìan
枨;cheng;2;chéng
枪;qiang;1;qīang
枫;feng;1;fēng
枬;nan;2;nán
枭;xiao;1;xīao
枮;xian;1;xīan
枯;ku;1;kū
枰;ping;2;píng
枱;yi;2;yí
枲;xi;3;xǐ
枳;zhi;1;zhī
枴;guai;3;gǔai
枵;xiao;1;xīao
架;jia;4;jìa
枷;jia;1;jīa
枸;gou;3;gǒu
枹;fu;1;fū
枺;mo;4;mò
枻;yi;4;yì
枼;ye;4;yè
枽;ye;4;yè
枾;shi;4;shì
枿;nie;4;nìe
柀;bi;3;bǐ
柁;duo;4;dùo
柂;yi;2;yí
柃;ling;2;líng
柄;bing;3;bǐng
柅;ni;3;nǐ
柆;la;1;lā
柇;he;2;hé
柈;pan;2;pán
柉;fan;2;fán
柊;zhong;1;zhōng
柋;dai;4;dài
柌;ci;2;cí
柍;yang;1;yāng
柎;fu;1;fū
柏;bai;3;bǎi
某;mou;3;mǒu
柑;gan;1;gān
柒;qi;1;qī
染;ran;3;rǎn
柔;rou;2;róu
柕;mao;4;mào
柖;zhao;1;zhāo
柗;song;1;sōng
柘;zhe;4;zhè
柙;xia;2;xía
柚;you;4;yòu
柛;shen;1;shēn
柜;gui;4;gùi
柝;tuo;4;tùo
柞;zuo;4;zùo
柟;nan;2;nán
柠;ning;2;níng
柡;yong;3;yǒng
柢;di;3;dǐ
柣;zhi;2;zhí
柤;zha;1;zhā
查;cha;2;chá
柦;dan;4;dàn
柧;gu;1;gū
柩;jiu;4;jìu
柪;ao;1;āo
柫;fu;2;fú
柬;jian;3;jǐan
柭;bo;1;bō
柮;duo;4;dùo
柯;ke;1;kē
柰;nai;4;nài
柱;zhu;4;zhù
柲;bi;4;bì
柳;liu;3;lǐu
柴;chai;2;chái
柵;zha;4;zhà
柶;si;4;sì
柷;zhu;4;zhù
柸;pei;1;pēi
柹;shi;4;shì
柺;guai;3;gǔai
査;cha;2;chá
柼;yao;3;yǎo
柽;jue;2;júe
柾;jiu;4;jìu
柿;shi;4;shì
栀;zhi;1;zhī
栁;liu;3;lǐu
栂;mei;2;méi
栄;rong;2;róng
栅;zha;4;zhà
标;biao;1;bīao
栈;zhan;4;zhàn
栉;jie;2;jíe
栊;long;2;lóng
栋;dong;4;dòng
栌;lu;2;lú
栎;li;4;lì
栏;lan;2;lán
栐;yong;3;yǒng
树;shu;4;shù
栒;xun;2;xún
栓;shuan;1;shūan
栔;qi;4;qì
栕;zhen;1;zhēn
栖;qi;1;qī
栗;li;4;lì
栘;yi;3;yǐ
栙;xiang;2;xíang
栚;zhen;4;zhèn
栛;li;4;lì
栜;su;4;sù
栝;gua;1;gūa
栞;kan;1;kān
栟;bing;1;bīng
栠;ren;3;rěn
校;xiao;4;xìao
栢;bo;2;bó
栣;ren;3;rěn
栤;bing;4;bìng
栥;zi;1;zī
栦;chou;2;chóu
栧;yi;4;yì
栨;jie;2;jíe
栩;xu;3;xǔ
株;zhu;1;zhū
栫;jian;4;jìan
栬;zui;4;zùi
栭;er;2;ér
栮;er;3;ěr
栯;you;3;yǒu
栰;fa;2;fá
栱;gong;3;gǒng
栲;kao;3;kǎo
栳;lao;3;lǎo
栴;zhan;1;zhān
栵;li;4;lì
样;yang;2;yáng
核;he;2;hé
根;gen;1;gēn
栺;zhi;3;zhǐ
栻;shi;4;shì
格;ge;2;gé
栽;zai;1;zāi
栾;luan;2;lúan
栿;fu;2;fú
桀;jie;2;jíe
桁;heng;2;héng
桂;gui;4;gùi
桃;tao;2;táo
桄;guang;4;gùang
桅;wei;2;wéi
框;kuang;4;kùang
桇;ru;2;rú
案;an;4;àn
桉;an;1;ān
桊;juan;4;jùan
桋;yi;2;yí
桌;zhuo;1;zhūo
桍;ku;1;kū
桎;zhi;4;zhì
桏;qiong;2;qíong
桐;tong;2;tóng
桑;sang;1;sāng
桒;sang;1;sāng
桓;huan;2;húan
桔;jie;2;jíe
桕;jiu;4;jìu
桖;xue;4;xùe
桗;duo;4;dùo
桘;zhui;4;zhùi
桙;yu;2;yú
桚;zan;3;zǎn
桜;ying;1;yīng
桟;zhan;4;zhàn
桠;ya;2;yá
桡;nao;2;náo
桢;zhen;1;zhēn
档;dang;3;dǎng
桤;qi;1;qī
桥;qiao;2;qíao
桦;hua;4;hùa
桧;hui;4;hùi
桨;jiang;3;jǐang
桩;zhuang;1;zhūang
桪;xun;2;xún
桫;suo;1;sūo
桬;sha;1;shā
桭;zhen;1;zhēn
桮;bei;1;bēi
桯;ting;1;tīng
桰;gua;1;gūa
桱;jing;4;jìng
桲;bo;2;bó
桳;ben;4;bèn
桴;fu;2;fú
桵;rui;3;rǔi
桶;tong;3;tǒng
桷;jue;2;júe
桸;xi;1;xī
桹;lang;2;láng
桺;liu;3;lǐu
桻;feng;1;fēng
桼;qi;1;qī
桽;wen;3;wěn
桾;jun;1;jūn
桿;gan;3;gǎn
梀;cu;4;cù
梁;liang;2;líang
梂;qiu;2;qíu
梃;ting;3;tǐng
梄;you;3;yǒu
梅;mei;2;méi
梆;bang;1;bāng
梇;long;4;lòng
梈;peng;1;pēng
梉;zhuang;1;zhūang
梊;di;4;dì
梋;xuan;1;xūan
梌;tu;2;tú
梍;zao;4;zào
梎;ao;1;āo
梏;gu;4;gù
梐;bi;4;bì
梑;di;2;dí
梒;han;2;hán
梓;zi;3;zǐ
梔;zhi;1;zhī
梕;ren;4;rèn
梖;bei;4;bèi
梗;geng;3;gěng
梘;jian;4;jìan
梙;huan;4;hùan
梚;wan;3;wǎn
梛;nuo;2;núo
梜;jia;2;jía
條;tiao;2;tíao
梞;ji;4;jì
梟;xiao;1;xīao
梠;lv;3;lǚ
梡;hun;2;hún
梢;shao;1;shāo
梣;cen;2;cén
梤;fen;2;fén
梥;song;1;sōng
梦;meng;4;mèng
梧;wu;2;wú
梨;li;2;lí
梩;li;2;lí
梪;dou;4;dòu
梫;cen;1;cēn
梬;ying;3;yǐng
梭;suo;1;sūo
梮;ju;2;jú
梯;ti;1;tī
械;xie;4;xìe
梱;kun;3;kǔn
梲;zhuo;2;zhúo
梳;shu;1;shū
梴;chan;1;chān
梵;fan;4;fàn
梶;wei;3;wěi
梷;jing;4;jìng
梸;li;2;lí
梹;bing;1;bīng
梼;tao;2;táo
梽;zhi;4;zhì
梾;lai;2;lái
梿;lian;2;lían
检;jian;3;jǐan
棁;zhuo;2;zhúo
棂;ling;2;líng
棃;li;2;lí
棄;qi;4;qì
棅;bing;4;bìng
棆;zhun;1;zhūn
棇;cong;1;cōng
棈;qian;4;qìan
棉;mian;2;mían
棊;qi;2;qí
棋;qi;2;qí
棌;cai;3;cǎi
棍;gun;4;gùn
棎;chan;2;chán
棏;te;4;tè
棐;fei;3;fěi
棑;pai;2;pái
棒;bang;4;bàng
棓;pou;3;pǒu
棔;hun;1;hūn
棕;zong;1;zōng
棖;cheng;2;chéng
棗;zao;3;zǎo
棘;ji;2;jí
棙;li;4;lì
棚;peng;2;péng
棛;yu;4;yù
棜;yu;4;yù
棝;gu;4;gù
棞;hun;2;hún
棟;dong;4;dòng
棠;tang;2;táng
棡;gang;1;gāng
棢;wang;3;wǎng
棣;di;4;dì
棤;xi;2;xí
棥;fan;2;fán
棦;cheng;1;chēng
棧;zhan;4;zhàn
棨;qi;3;qǐ
棩;yuan;1;yūan
棪;yan;3;yǎn
棫;yu;4;yù
棬;quan;1;qūan
棭;yi;4;yì
森;sen;1;sēn
棯;ren;3;rěn
棰;chui;2;chúi
棱;leng;2;léng
棲;qi;1;qī
棳;zhuo;2;zhúo
棴;fu;2;fú
棵;ke;1;kē
棶;lai;2;lái
棷;zou;1;zōu
棸;zou;1;zōu
棹;zhuo;1;zhūo
棺;guan;1;gūan
棻;fen;2;fén
棼;fen;2;fén
棽;chen;1;chēn
棾;qiong;2;qíong
棿;nie;4;nìe
椀;wan;3;wǎn
椁;guo;3;gǔo
椂;lu;4;lù
椃;hao;2;háo
椄;jie;1;jīe
椅;yi;3;yǐ
椆;chou;2;chóu
椇;ju;3;jǔ
椈;ju;2;jú
椉;cheng;2;chéng
椊;zuo;2;zúo
椋;liang;2;líang
椌;qiang;1;qīang
植;zhi;2;zhí
椎;zhui;1;zhūi
椏;ya;1;yā
椐;ju;1;jū
椑;bei;1;bēi
椒;jiao;1;jīao
椓;zhuo;2;zhúo
椔;zi;1;zī
椕;bin;1;bīn
椖;peng;2;péng
椗;ding;4;dìng
椘;chu;3;chǔ
検;jian;3;jǐan
椝;gui;1;gūi
椞;xi;4;xì
椟;du;2;dú
椠;qian;4;qìan
椤;luo;2;lúo
椥;zhi;1;zhī
椪;peng;4;pèng
椫;zhan;3;zhǎn
椭;tuo;3;tǔo
椮;sen;1;sēn
椯;duo;2;dúo
椰;ye;2;yé
椱;fou;4;fòu
椲;wei;3;wěi
椳;wei;1;wēi
椴;duan;4;dùan
椵;jia;3;jǐa
椶;zong;1;zōng
椷;jian;1;jīan
椸;yi;2;yí
椹;shen;4;shèn
椺;xi;2;xí
椻;yan;4;yàn
椼;yan;3;yǎn
椽;chuan;2;chúan
椾;zhan;4;zhàn
椿;chun;1;chūn
楀;yu;3;yǔ
楁;he;2;hé
楂;zha;1;zhā
楃;wo;4;wò
楄;pian;2;pían
楅;bi;4;bì
楆;yao;1;yāo
楇;huo;4;hùo
楈;xu;1;xū
楉;ruo;4;rùo
楊;yang;2;yáng
楋;la;4;là
楌;yan;2;yán
楍;ben;3;běn
楎;hun;2;hún
楏;kui;2;kúi
楐;jie;4;jìe
楑;kui;2;kúi
楒;si;1;sī
楓;feng;1;fēng
楔;xie;1;xīe
楕;tuo;3;tǔo
楖;zhi;4;zhì
楗;jian;4;jìan
楘;mu;4;mù
楙;mao;4;mào
楚;chu;3;chǔ
楛;hu;4;hù
楜;hu;2;hú
楝;lian;4;lìan
楞;leng;2;léng
楟;ting;2;tíng
楠;nan;2;nán
楡;yu;2;yú
楢;you;2;yóu
楣;mei;2;méi
楤;song;3;sǒng
楥;xuan;4;xùan
楦;xuan;4;xùan
楧;ying;1;yīng
楨;zhen;1;zhēn
楩;pian;2;pían
楪;ye;4;yè
楫;ji;2;jí
楬;jie;2;jíe
業;ye;4;yè
楮;chu;3;chǔ
楯;shun;3;shǔn
楰;yu;2;yú
楱;cou;4;còu
楲;wei;1;wēi
楳;mei;2;méi
楴;di;4;dì
極;ji;2;jí
楶;jie;2;jíe
楷;kai;3;kǎi
楸;qiu;1;qīu
楹;ying;2;yíng
楺;rou;2;róu
楻;heng;2;héng
楼;lou;2;lóu
楽;le;4;lè
榀;pin;3;pǐn
概;gai;4;gài
榃;tan;2;tán
榄;lan;3;lǎn
榅;yun;2;yún
榆;yu;2;yú
榇;chen;4;chèn
榈;lv;2;lǘ
榉;ju;3;jǔ
榍;xie;4;xìe
榎;jia;3;jǐa
榏;yi;4;yì
榐;zhan;3;zhǎn
榑;fu;4;fù
榒;nai;4;nài
榓;mi;4;mì
榔;lang;2;láng
榕;rong;2;róng
榖;gu;3;gǔ
榗;jian;4;jìan
榘;ju;3;jǔ
榙;ta;3;tǎ
榚;yao;3;yǎo
榛;zhen;1;zhēn
榜;bang;3;bǎng
榝;sha;1;shā
榞;yuan;2;yúan
榟;zi;3;zǐ
榠;ming;2;míng
榡;su;4;sù
榢;jia;4;jìa
榣;yao;2;yáo
榤;jie;2;jíe
榥;huang;3;hǔang
榦;gan;4;gàn
榧;fei;3;fěi
榨;zha;4;zhà
榩;qian;2;qían
榪;ma;4;mà
榫;sun;3;sǔn
榬;yuan;2;yúan
榭;xie;4;xìe
榮;rong;2;róng
榯;shi;2;shí
榰;zhi;1;zhī
榱;cui;1;cūi
榲;yun;2;yún
榳;ting;2;tíng
榴;liu;2;líu
榵;rong;2;róng
榶;tang;2;táng
榷;que;4;qùe
榸;zhai;1;zhāi
榹;si;1;sī
榺;sheng;4;shèng
榻;ta;4;tà
榼;ke;4;kè
榽;xi;1;xī
榾;gu;4;gù
榿;qi;1;qī
槀;kao;3;kǎo
槁;gao;3;gǎo
槂;sun;1;sūn
槃;pan;2;pán
槄;tao;1;tāo
槅;ge;2;gé
槆;xun;2;xún
槇;dian;1;dīan
槈;nou;4;nòu
槉;ji;2;jí
槊;shuo;4;shùo
構;gou;4;gòu
槌;chui;2;chúi
槍;qiang;1;qīang
槎;cha;2;chá
槏;qian;3;qǐan
槐;huai;2;húai
槑;mei;2;méi
槒;xu;4;xù
槓;gang;4;gàng
槔;gao;1;gāo
槕;zhuo;2;zhúo
槖;tuo;4;tùo
様;yang;4;yàng
槙;dian;1;dīan
槚;jia;3;jǐa
槛;jian;4;jìan
槜;zui;4;zùi
槟;bin;1;bīn
槠;zhu;1;zhū
槢;xi;2;xí
槣;qi;3;qǐ
槤;lian;2;lían
槥;hui;4;hùi
槦;yong;2;yóng
槧;qian;4;qìan
槨;guo;3;gǔo
槩;gai;4;gài
槪;gai;4;gài
槫;tuan;2;túan
槬;hua;4;hùa
槭;cu;4;cù
槮;sen;1;sēn
槯;cui;1;cūi
槰;beng;4;bèng
槱;you;3;yǒu
槲;hu;2;hú
槳;jiang;3;jǐang
槴;hu;4;hù
槵;huan;4;hùan
槶;kui;4;kùi
槷;yi;4;yì
槸;nie;4;nìe
槹;gao;1;gāo
槺;kang;1;kāng
槻;gui;1;gūi
槼;gui;1;gūi
槽;cao;2;cáo
槾;man;2;mán
槿;jin;3;jǐn
樀;di;4;dì
樁;zhuang;1;zhūang
樂;le;4;lè
樃;lang;2;láng
樄;chen;2;chén
樅;cong;1;cōng
樆;li;2;lí
樇;xiu;1;xīu
樈;qing;2;qíng
樉;shuang;3;shǔang
樊;fan;2;fán
樋;tong;1;tōng
樌;guan;4;gùan
樍;ji;1;jī
樎;suo;1;sūo
樏;lei;3;lěi
樐;lu;3;lǔ
樑;liang;2;líang
樒;mi;4;mì
樓;lou;2;lóu
樔;chao;2;cháo
樕;su;4;sù
樖;ke;1;kē
樗;chu;1;chū
樘;tang;2;táng
標;biao;1;bīao
樚;lu;4;lù
樛;jiu;1;jīu
樜;shu;4;shù
樝;zha;1;zhā
樞;shu;1;shū
樟;zhang;1;zhāng
樠;men;2;mén
模;mo;2;mó
樢;niao;3;nǐao
樣;yang;4;yàng
樤;tiao;2;tíao
樥;peng;2;péng
樦;zhu;4;zhù
樧;sha;1;shā
樨;xi;1;xī
権;quan;2;qúan
横;heng;2;héng
樫;jian;1;jīan
樬;cong;1;cōng
樯;qiang;2;qíang
樱;ying;1;yīng
樲;er;4;èr
樳;xin;2;xín
樴;zhi;2;zhí
樵;qiao;2;qíao
樶;zui;1;zūi
樷;cong;1;cōng
樸;pu;2;pú
樹;shu;4;shù
樺;hua;4;hùa
樻;kui;4;kùi
樼;zhen;1;zhēn
樽;zun;1;zūn
樾;yue;4;yùe
樿;zhan;3;zhǎn
橀;xi;1;xī
橁;xun;2;xún
橂;dian;4;dìan
橃;fa;1;fā
橄;gan;3;gǎn
橅;mo;2;mó
橆;wu;3;wǔ
橇;qiao;1;qīao
橈;nao;2;náo
橉;lin;4;lìn
橊;liu;2;líu
橋;qiao;2;qíao
橌;xian;4;xìan
橍;run;4;rùn
橎;fan;2;fán
橏;zhan;3;zhǎn
橐;tuo;2;túo
橑;lao;3;lǎo
橒;yun;2;yún
橓;shun;4;shùn
橔;tui;2;túi
橕;cheng;1;chēng
橖;tang;2;táng
橗;meng;2;méng
橘;ju;2;jú
橙;cheng;2;chéng
橚;su;4;sù
橛;jue;2;júe
橜;jue;2;júe
橝;tan;1;tān
橞;hui;4;hùi
機;ji;1;jī
橠;nuo;3;nǔo
橡;xiang;4;xìang
橢;tuo;3;tǔo
橣;ning;3;nǐng
橤;rui;3;rǔi
橥;zhu;1;zhū
橦;chuang;2;chúang
橧;zeng;1;zēng
橨;fen;2;fén
橩;qiong;2;qíong
橪;ran;3;rǎn
橫;heng;2;héng
橬;cen;2;cén
橭;gu;1;gū
橮;liu;3;lǐu
橯;lao;4;lào
橰;gao;1;gāo
橱;chu;2;chú
橶;ji;2;jí
橷;dou;1;dōu
橹;lu;3;lǔ
橼;yuan;2;yúan
橽;ta;4;tà
橾;shu;1;shū
橿;jiang;1;jīang
檀;tan;2;tán
檁;lin;3;lǐn
檂;nong;2;nóng
檃;yin;3;yǐn
檄;xi;2;xí
檅;sui;4;sùi
檆;shan;1;shān
檇;zui;4;zùi
檈;xuan;2;xúan
檉;cheng;1;chēng
檊;gan;4;gàn
檋;ju;1;jū
檌;zui;4;zùi
檍;yi;4;yì
檎;qin;2;qín
檏;pu;3;pǔ
檐;yan;2;yán
檑;lei;2;léi
檒;feng;1;fēng
檓;hui;3;hǔi
檔;dang;4;dàng
檕;ji;4;jì
檖;sui;4;sùi
檗;bo;4;bò
檘;bi;4;bì
檙;ding;3;dǐng
檚;chu;3;chǔ
檛;zhua;1;zhūa
檜;gui;4;gùi
檝;ji;2;jí
檞;jie;3;jǐe
檟;jia;3;jǐa
檠;qing;2;qíng
檡;zhe;4;zhè
檢;jian;3;jǐan
檣;qiang;2;qíang
檤;dao;4;dào
檥;yi;3;yǐ
檦;biao;3;bǐao
檧;song;1;sōng
檨;she;1;shē
檩;lin;3;lǐn
檫;cha;2;chá
檬;meng;2;méng
檭;yin;2;yín
檮;tao;2;táo
檯;tai;2;tái
檰;mian;2;mían
檱;qi;2;qí
檳;bin;1;bīn
檴;huo;4;hùo
檵;ji;4;jì
檶;qian;1;qīan
檷;mi;2;mí
檸;ning;2;níng
檹;yi;1;yī
檺;gao;3;gǎo
檻;jian;4;jìan
檼;yin;4;yìn
檽;er;2;ér
檾;qing;3;qǐng
檿;yan;3;yǎn
櫀;qi;2;qí
櫁;mi;4;mì
櫂;zhao;4;zhào
櫃;gui;4;gùi
櫄;chun;1;chūn
櫅;ji;1;jī
櫆;kui;2;kúi
櫇;po;2;pó
櫈;deng;4;dèng
櫉;chu;2;chú
櫋;mian;2;mían
櫌;you;1;yōu
櫍;zhi;4;zhì
櫎;guang;4;gùang
櫏;qian;1;qīan
櫐;lei;3;lěi
櫑;lei;3;lěi
櫒;sa;4;sà
櫓;lu;3;lǔ
櫔;li;4;lì
櫕;cuan;2;cúan
櫖;lv;2;lǘ
櫗;mie;4;mìe
櫘;hui;4;hùi
櫙;ou;1;ōu
櫚;lv;2;lǘ
櫛;jie;2;jíe
櫜;gao;1;gāo
櫝;du;2;dú
櫞;yuan;2;yúan
櫟;li;4;lì
櫠;fei;4;fèi
櫡;zhuo;2;zhúo
櫢;sou;3;sǒu
櫣;lian;2;lían
櫥;chu;2;chú
櫧;zhu;1;zhū
櫨;lu;2;lú
櫩;yan;2;yán
櫪;li;4;lì
櫫;zhu;1;zhū
櫬;chen;4;chèn
櫭;jie;2;jíe
櫮;e;4;è
櫯;su;1;sū
櫰;huai;2;húai
櫱;nie;4;nìe
櫲;yu;4;yù
櫳;long;2;lóng
櫴;lai;4;lài
櫶;xian;3;xǐan
櫸;ju;3;jǔ
櫹;xiao;1;xīao
櫺;ling;2;líng
櫻;ying;1;yīng
櫼;jian;1;jīan
櫽;yin;3;yǐn
櫾;you;2;yóu
櫿;ying;2;yíng
欀;xiang;1;xīang
欁;nong;2;nóng
欂;bo;2;bó
欃;chan;2;chán
欄;lan;2;lán
欅;ju;3;jǔ
欆;shuang;1;shūang
欇;she;4;shè
欈;wei;2;wéi
欉;cong;4;còng
權;quan;2;qúan
欋;qu;2;qú
欎;yu;4;yù
欏;luo;2;lúo
欐;li;3;lǐ
欑;zan;4;zàn
欒;luan;2;lúan
欓;dang;3;dǎng
欔;jue;2;júe
欖;lan;3;lǎn
欗;lan;2;lán
欘;zhu;3;zhǔ
欙;lei;2;léi
欚;li;3;lǐ
欛;ba;4;bà
欜;nang;2;náng
欝;yu;4;yù
欞;ling;2;líng
欠;qian;4;qìan
次;ci;4;cì
欢;huan;1;hūan
欣;xin;1;xīn
欤;yu;2;yú
欥;yu;4;yù
欦;qian;1;qīan
欧;ou;1;ōu
欨;xu;1;xū
欩;chao;1;chāo
欪;chu;4;chù
欫;chi;1;chī
欬;kai;4;kài
欭;yi;4;yì
欮;jue;2;júe
欯;xi;2;xí
欰;xu;1;xū
欱;xia;4;xìa
欲;yu;4;yù
欳;kuai;4;kùai
欴;lang;2;láng
欵;kuan;3;kǔan
欶;shuo;4;shùo
欷;xi;1;xī
欸;ai;3;ǎi
欹;yi;1;yī
欺;qi;1;qī
欻;xu;1;xū
欼;chi;3;chǐ
欽;qin;1;qīn
款;kuan;3;kǔan
欿;kan;3;kǎn
歀;kuan;3;kǔan
歁;kan;3;kǎn
歂;chuan;2;chúan
歃;sha;4;shà
歅;yin;1;yīn
歆;xin;1;xīn
歇;xie;1;xīe
歈;yu;2;yú
歉;qian;4;qìan
歊;xiao;1;xīao
歋;yi;2;yí
歌;ge;1;gē
歍;wu;1;wū
歎;tan;4;tàn
歏;jin;4;jìn
歐;ou;1;ōu
歑;hu;1;hū
歒;ti;4;tì
歓;huan;1;hūan
歔;xu;1;xū
歕;pen;1;pēn
歖;xi;1;xī
歗;xiao;4;xìao
歘;xu;1;xū
歙;xi;1;xī
歛;han;1;hān
歜;chu;4;chù
歝;yi;4;yì
歞;kan;3;kǎn
歟;yu;2;yú
歠;chuo;4;chùo
歡;huan;1;hūan
止;zhi;3;zhǐ
正;zheng;4;zhèng
此;ci;3;cǐ
步;bu;4;bù
武;wu;3;wǔ
歧;qi;2;qí
歨;bu;4;bù
歩;bu;4;bù
歪;wai;1;wāi
歫;ju;4;jù
歬;qian;2;qían
歭;chi;2;chí
歮;se;4;sè
歯;chi;3;chǐ
歰;se;4;sè
歱;zhong;3;zhǒng
歲;sui;4;sùi
歳;sui;4;sùi
歴;li;4;lì
歵;cuo;4;cùo
歶;yu;2;yú
歷;li;4;lì
歸;gui;1;gūi
歹;dai;3;dǎi
歺;dai;3;dǎi
死;si;3;sǐ
歼;jian;1;jīan
歽;zhe;2;zhé
歾;mo;4;mò
歿;mo;4;mò
殀;yao;3;yǎo
殁;mo;4;mò
殂;cu;2;cú
殃;yang;1;yāng
殄;tian;3;tǐan
殅;sheng;1;shēng
殆;dai;4;dài
殇;shang;1;shāng
殈;xu;4;xù
殉;xun;4;xùn
殊;shu;1;shū
残;can;2;cán
殌;jue;2;júe
殍;piao;3;pǐao
殎;qia;4;qìa
殏;qiu;4;qìu
殐;su;4;sù
殑;qing;2;qíng
殒;yun;3;yǔn
殓;lian;4;lìan
殔;yi;4;yì
殕;fou;3;fǒu
殖;zhi;2;zhí
殗;ye;4;yè
殘;can;2;cán
殙;hun;1;hūn
殚;dan;1;dān
殛;ji;2;jí
殜;ye;4;yè
殞;yun;3;yǔn
殟;wen;1;wēn
殠;chou;4;chòu
殡;bin;4;bìn
殢;ti;4;tì
殣;jin;4;jìn
殤;shang;1;shāng
殥;yin;2;yín
殦;diao;1;dīao
殧;cu;4;cù
殨;hui;4;hùi
殩;cuan;4;cùan
殪;yi;4;yì
殫;dan;1;dān
殬;du;4;dù
殭;jiang;1;jīang
殮;lian;4;lìan
殯;bin;4;bìn
殰;du;2;dú
殲;jian;1;jīan
殳;shu;1;shū
殴;ou;1;ōu
段;duan;4;dùan
殶;zhu;4;zhù
殷;yin;1;yīn
殸;qing;4;qìng
殹;yi;4;yì
殺;sha;1;shā
殻;que;4;qùe
殼;ke;2;ké
殽;yao;2;yáo
殾;jun;4;jùn
殿;dian;4;dìan
毀;hui;3;hǔi
毁;hui;3;hǔi
毂;gu;3;gǔ
毃;que;4;qùe
毄;ji;1;jī
毅;yi;4;yì
毆;ou;1;ōu
毇;hui;3;hǔi
毈;duan;4;dùan
毉;yi;1;yī
毊;xiao;1;xīao
毋;wu;2;wú
毌;guan;4;gùan
母;mu;3;mǔ
毎;mei;3;měi
每;mei;3;měi
毐;ai;3;ǎi
毑;zuo;3;zǔo
毒;du;2;dú
毓;yu;4;yù
比;bi;3;bǐ
毕;bi;4;bì
毖;bi;4;bì
毗;pi;2;pí
毘;pi;2;pí
毙;bi;4;bì
毚;chan;2;chán
毛;mao;2;máo
毞;pu;2;pú
毠;jia;1;jīa
毡;zhan;1;zhān
毢;sai;1;sāi
毣;mu;4;mù
毤;tuo;4;tùo
毥;xun;2;xún
毦;er;4;èr
毧;rong;2;róng
毨;xian;3;xǐan
毩;ju;2;jú
毪;mu;2;mú
毫;hao;2;háo
毬;qiu;2;qíu
毭;dou;4;dòu
毯;tan;3;tǎn
毰;pei;2;péi
毱;ju;2;jú
毲;duo;2;dúo
毳;cui;4;cùi
毴;bi;1;bī
毵;san;1;sān
毷;mao;4;mào
毸;sui;1;sūi
毹;shu;1;shū
毺;yu;1;yū
毻;tuo;4;tùo
毼;he;2;hé
毽;jian;4;jìan
毾;ta;4;tà
毿;san;1;sān
氀;lv;2;lǘ
氁;mu;2;mú
氂;mao;2;máo
氃;tong;2;tóng
氄;rong;3;rǒng
氅;chang;3;chǎng
氆;pu;3;pǔ
氇;luo;2;lúo
氈;zhan;1;zhān
氉;sao;4;sào
氊;zhan;1;zhān
氋;meng;2;méng
氌;luo;2;lúo
氍;qu;2;qú
氎;die;2;díe
氏;shi;4;shì
氐;di;3;dǐ
民;min;2;mín
氒;jue;2;júe
氓;mang;2;máng
气;qi;4;qì
氕;pie;1;pīe
氖;nai;3;nǎi
気;qi;4;qì
氘;dao;1;dāo
氙;xian;1;xīan
氚;chuan;1;chūan
氛;fen;1;fēn
氜;ri;4;rì
氝;nei;4;nèi
氟;fu;2;fú
氠;shen;1;shēn
氡;dong;1;dōng
氢;qing;1;qīng
氣;qi;4;qì
氤;yin;1;yīn
氥;xi;1;xī
氦;hai;4;hài
氧;yang;3;yǎng
氨;an;1;ān
氩;ya;4;yà
氪;ke;4;kè
氫;qing;1;qīng
氬;ya;4;yà
氭;dong;1;dōng
氮;dan;4;dàn
氯;lv;4;lǜ
氰;qing;1;qīng
氱;yang;3;yǎng
氲;yun;1;yūn
氳;yun;1;yūn
水;shui;3;shǔi
氶;zheng;3;zhěng
氷;bing;1;bīng
永;yong;3;yǒng
氹;dang;4;dàng
氻;le;4;lè
氼;ni;4;nì
氽;tun;3;tǔn
氾;fan;4;fàn
氿;gui;3;gǔi
汀;ting;1;tīng
汁;zhi;1;zhī
求;qiu;2;qíu
汃;bin;1;bīn
汄;ze;4;zè
汅;mian;3;mǐan
汆;cuan;1;cūan
汇;hui;4;hùi
汈;diao;1;dīao
汉;han;4;hàn
汊;cha;4;chà
汋;zhuo;2;zhúo
汌;chuan;4;chùan
汍;wan;2;wán
汎;fan;4;fàn
汏;dai;4;dài
汐;xi;4;xì
汑;tuo;1;tūo
汒;mang;2;máng
汓;qiu;2;qíu
汔;qi;4;qì
汕;shan;4;shàn
汖;pai;4;pài
汗;han;4;hàn
汘;qian;1;qīan
汙;wu;1;wū
汚;wu;1;wū
汛;xun;4;xùn
汜;si;4;sì
汝;ru;3;rǔ
汞;gong;3;gǒng
江;jiang;1;jīang
池;chi;2;chí
污;wu;1;wū
汤;tang;1;tāng
汥;zhi;1;zhī
汦;chi;2;chí
汧;qian;1;qīan
汨;mi;4;mì
汩;gu;3;gǔ
汪;wang;1;wāng
汫;qing;4;qìng
汬;jing;3;jǐng
汭;rui;4;rùi
汮;jun;1;jūn
汯;hong;2;hóng
汰;tai;4;tài
汱;quan;3;qǔan
汲;ji;2;jí
汳;bian;4;bìan
汴;bian;4;bìan
汵;gan;4;gàn
汶;wen;4;wèn
